,customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_class,Segment,top_1000
1208,3399,37,4,3084.76,3,1,3,313,Big Spenders,No
1209,3401,66,6,3847.02,2,3,3,233,Big Spenders,No
1210,3409,73,7,3009.2999999999997,2,3,3,233,Big Spenders,No
1211,3413,25,4,4076.1800000000003,3,1,4,314,Big Spenders,No
1212,3462,21,5,4416.710000000001,3,2,4,324,Big Spenders,No
1213,3477,64,7,3106.49,2,3,3,233,Big Spenders,No
1214,3484,79,6,5112.109999999999,2,3,4,234,Big Spenders,No
1215,3486,9,4,2972.3399999999997,4,1,3,413,Big Spenders,No
1216,3499,51,7,4955.25,2,3,4,234,Big Spenders,No
1217,9,78,6,2353.1099999999997,2,3,2,232,Promising,No
1218,15,35,6,1728.39,3,3,1,331,Promising,No
1219,56,2,7,1275.2399999999998,4,3,1,431,Promising,No
1220,64,3,5,546.6799999999997,4,2,1,421,Promising,No
1221,67,116,5,1203.2899999999997,1,2,1,121,Promising,No
1222,70,4,5,2736.9,4,2,2,422,Promising,No
1223,79,47,5,1860.29,2,2,2,222,Promising,No
1224,83,80,6,1798.1999999999998,2,3,2,232,Promising,No
1225,88,74,6,2534.33,2,3,2,232,Promising,No
1226,122,8,5,2695.2200000000003,4,2,2,422,Promising,No
1227,133,26,5,803.89,3,2,1,321,Promising,No
1228,137,27,5,1496.4499999999998,3,2,1,321,Promising,No
1229,175,64,5,2170.54,2,2,2,222,Promising,No
1230,181,50,5,2365.2400000000002,2,2,2,222,Promising,No
1231,193,24,5,2551.5,3,2,2,322,Promising,No
1232,203,11,5,1481.12,4,2,1,421,Promising,No
1233,205,52,9,2008.2699999999998,2,4,2,242,Promising,No
1234,214,56,5,1595.7299999999998,2,2,1,221,Promising,No
1235,219,40,6,1688.33,3,3,1,331,Promising,No
1236,224,1,5,2461.7900000000004,4,2,2,422,Promising,No
1237,229,60,5,1811.84,2,2,2,222,Promising,No
1238,240,88,5,1893.0,2,2,2,222,Promising,No
1239,242,131,7,2558.7,1,3,2,132,Promising,No
1240,243,74,5,2193.55,2,2,2,222,Promising,No
1241,245,12,5,2213.0199999999995,4,2,2,422,Promising,No
1242,249,47,9,2236.13,2,4,2,242,Promising,No
1243,252,62,5,2597.6400000000003,2,2,2,222,Promising,No
1244,256,0,5,1728.66,4,2,1,421,Promising,No
1245,258,18,5,1642.58,4,2,1,421,Promising,No
1246,262,10,5,2117.8599999999997,4,2,2,422,Promising,No
1247,269,168,5,1668.8500000000001,1,2,1,121,Promising,No
1248,276,3,6,1107.9499999999998,4,3,1,431,Promising,No
1249,293,10,5,1991.9300000000003,4,2,2,422,Promising,No
1250,324,21,5,1779.6999999999998,3,2,2,322,Promising,No
1251,334,56,6,2127.59,2,3,2,232,Promising,No
1252,336,82,5,2598.16,2,2,2,222,Promising,No
1253,348,125,6,2071.99,1,3,2,132,Promising,No
1254,349,166,5,1669.26,1,2,1,121,Promising,No
1255,350,4,6,1008.7100000000002,4,3,1,431,Promising,No
1256,355,45,5,2662.75,3,2,2,322,Promising,No
1257,356,61,5,2358.0,2,2,2,222,Promising,No
1258,366,115,6,2692.7,1,3,2,132,Promising,No
1259,367,43,5,2022.2000000000003,3,2,2,322,Promising,No
1260,382,35,7,1657.4499999999998,3,3,1,331,Promising,No
1261,386,66,5,2415.9700000000003,2,2,2,222,Promising,No
1262,389,113,6,2123.26,1,3,2,132,Promising,No
1263,397,45,5,2618.0,3,2,2,322,Promising,No
1264,398,12,6,795.1399999999999,4,3,1,431,Promising,No
1265,400,134,5,2688.92,1,2,2,122,Promising,No
1266,411,187,5,2553.8300000000004,1,2,2,122,Promising,No
1267,414,47,6,2304.56,2,3,2,232,Promising,No
1268,447,0,5,2690.73,4,2,2,422,Promising,No
1269,452,24,5,1561.59,3,2,1,321,Promising,No
1270,456,88,5,2183.0999999999995,2,2,2,222,Promising,No
1271,458,26,5,1247.2400000000002,3,2,1,321,Promising,No
1272,459,38,5,2402.4,3,2,2,322,Promising,No
1273,488,27,6,1043.6399999999999,3,3,1,331,Promising,No
1274,489,124,5,2073.68,1,2,2,122,Promising,No
1275,491,68,7,2735.71,2,3,2,232,Promising,No
1276,504,136,8,2714.7599999999998,1,4,2,142,Promising,No
1277,514,123,5,2144.29,1,2,2,122,Promising,No
1278,520,16,5,819.26,4,2,1,421,Promising,No
1279,524,138,7,2024.5300000000002,1,3,2,132,Promising,No
1280,531,61,5,1761.4599999999998,2,2,2,222,Promising,No
1281,539,36,8,1676.4300000000003,3,4,1,341,Promising,No
1282,540,79,6,1821.0300000000002,2,3,2,232,Promising,No
1283,541,137,5,2755.28,1,2,2,122,Promising,No
1284,543,0,5,1924.15,4,2,2,422,Promising,No
1285,550,14,5,1437.7199999999998,4,2,1,421,Promising,No
1286,568,91,7,1258.1,1,3,1,131,Promising,No
1287,580,24,5,2185.5099999999998,3,2,2,322,Promising,No
1288,585,97,6,2174.5,1,3,2,132,Promising,No
1289,597,61,5,1830.3900000000003,2,2,2,222,Promising,No
1290,601,58,5,1423.44,2,2,1,221,Promising,No
1291,606,55,6,2488.5299999999997,2,3,2,232,Promising,No
1292,620,103,8,1981.2999999999997,1,4,2,142,Promising,No
1293,628,54,5,1313.8600000000001,2,2,1,221,Promising,No
1294,629,64,8,2245.4300000000003,2,4,2,242,Promising,No
1295,649,11,5,263.5399999999999,4,2,1,421,Promising,No
1296,653,37,5,2623.84,3,2,2,322,Promising,No
1297,657,175,5,2529.9,1,2,2,122,Promising,No
1298,658,97,5,2596.17,1,2,2,122,Promising,No
1299,666,41,5,2459.7599999999993,3,2,2,322,Promising,No
1300,673,2,5,2058.7,4,2,2,422,Promising,No
1301,677,71,5,940.36,2,2,1,221,Promising,No
1302,683,15,5,1478.67,4,2,1,421,Promising,No
1303,686,37,5,2073.8100000000004,3,2,2,322,Promising,No
1304,687,8,6,812.72,4,3,1,431,Promising,No
1305,694,7,5,2400.83,4,2,2,422,Promising,No
1306,742,10,6,1246.1099999999997,4,3,1,431,Promising,No
1307,744,23,5,1267.6799999999998,3,2,1,321,Promising,No
1308,749,80,9,1830.7199999999998,2,4,2,242,Promising,No
1309,761,145,5,1896.39,1,2,2,122,Promising,No
1310,767,42,5,2438.84,3,2,2,322,Promising,No
1311,781,125,5,2256.3100000000004,1,2,2,122,Promising,No
1312,785,18,5,507.86999999999995,4,2,1,421,Promising,No
1313,788,39,5,2415.09,3,2,2,322,Promising,No
1314,803,66,6,1746.5500000000002,2,3,1,231,Promising,No
1315,813,50,5,1633.61,2,2,1,221,Promising,No
1316,817,16,5,2328.9300000000003,4,2,2,422,Promising,No
1317,819,43,5,2558.04,3,2,2,322,Promising,No
1318,828,79,5,1378.3899999999999,2,2,1,221,Promising,No
1319,830,149,6,2506.27,1,3,2,132,Promising,No
1320,831,11,5,1883.5899999999997,4,2,2,422,Promising,No
1321,861,54,5,1009.34,2,2,1,221,Promising,No
1322,884,1,5,2770.8500000000004,4,2,2,422,Promising,No
1323,888,68,5,2278.7000000000003,2,2,2,222,Promising,No
1324,889,36,5,2357.69,3,2,2,322,Promising,No
1325,899,49,6,1274.48,2,3,1,231,Promising,No
1326,907,26,7,1370.37,3,3,1,331,Promising,No
1327,911,56,5,633.3499999999999,2,2,1,221,Promising,No
1328,914,106,5,2530.93,1,2,2,122,Promising,No
1329,926,12,5,1258.52,4,2,1,421,Promising,No
1330,929,56,5,2540.3499999999995,2,2,2,222,Promising,No
1331,937,15,5,2680.1499999999996,4,2,2,422,Promising,No
1332,944,133,7,1934.04,1,3,2,132,Promising,No
1333,951,6,6,1740.6100000000001,4,3,1,431,Promising,No
1334,955,13,7,1429.36,4,3,1,431,Promising,No
1335,957,38,5,2632.09,3,2,2,322,Promising,No
1336,964,1,5,2018.5999999999997,4,2,2,422,Promising,No
1337,982,55,6,943.9300000000001,2,3,1,231,Promising,No
1338,984,56,8,2294.43,2,4,2,242,Promising,No
1339,991,147,6,2655.6,1,3,2,132,Promising,No
1340,994,42,5,2069.6400000000003,3,2,2,322,Promising,No
1341,1013,95,6,2463.79,1,3,2,132,Promising,No
1342,1016,66,6,1087.02,2,3,1,231,Promising,No
1343,1018,26,5,2497.8,3,2,2,322,Promising,No
1344,1025,60,8,1800.12,2,4,2,242,Promising,No
1345,1026,29,6,1313.78,3,3,1,331,Promising,No
1346,1027,24,6,1449.4399999999998,3,3,1,331,Promising,No
1347,1037,73,7,2257.88,2,3,2,232,Promising,No
1348,1047,57,7,2026.54,2,3,2,232,Promising,No
1349,1051,179,5,1294.6899999999998,1,2,1,121,Promising,No
1350,1060,187,6,2475.2799999999997,1,3,2,132,Promising,No
1351,1061,24,6,1137.94,3,3,1,331,Promising,No
1352,1065,79,6,2753.3199999999997,2,3,2,232,Promising,No
1353,1069,204,5,1982.69,1,2,2,122,Promising,No
1354,1075,67,6,2242.1199999999994,2,3,2,232,Promising,No
1355,1077,5,6,1658.4500000000003,4,3,1,431,Promising,No
1356,1078,18,5,899.97,4,2,1,421,Promising,No
1357,1089,151,7,2349.2900000000004,1,3,2,132,Promising,No
1358,1090,71,7,1529.0100000000002,2,3,1,231,Promising,No
1359,1092,202,5,1245.27,1,2,1,121,Promising,No
1360,1096,55,5,2086.85,2,2,2,222,Promising,No
1361,1107,48,5,1843.5700000000002,2,2,2,222,Promising,No
1362,1120,1,5,912.9400000000003,4,2,1,421,Promising,No
1363,1134,3,6,1622.9800000000002,4,3,1,431,Promising,No
1364,1141,133,5,772.0999999999999,1,2,1,121,Promising,No
1365,1153,17,5,2501.7799999999997,4,2,2,422,Promising,No
1366,1154,131,6,958.3100000000001,1,3,1,131,Promising,No
1367,1163,48,5,1775.01,2,2,2,222,Promising,No
1368,1177,87,8,2447.05,2,4,2,242,Promising,No
1369,1192,79,5,1397.3799999999997,2,2,1,221,Promising,No
1370,1196,18,6,1455.38,4,3,1,431,Promising,No
1371,1198,68,6,2323.92,2,3,2,232,Promising,No
1372,1207,13,6,1108.1999999999998,4,3,1,431,Promising,No
1373,1221,9,7,1500.4900000000002,4,3,1,431,Promising,No
1374,1223,34,7,1544.81,3,3,1,331,Promising,No
1375,1226,24,5,937.4400000000005,3,2,1,321,Promising,No
1376,1241,75,7,1844.56,2,3,2,232,Promising,No
1377,1245,71,7,2596.2300000000005,2,3,2,232,Promising,No
1378,1256,81,6,2068.61,2,3,2,232,Promising,No
1379,1260,66,5,2195.24,2,2,2,222,Promising,No
1380,1261,48,6,1584.5,2,3,1,231,Promising,No
1381,1275,149,6,1540.08,1,3,1,131,Promising,No
1382,1279,52,6,2422.29,2,3,2,232,Promising,No
1383,1286,51,7,2415.24,2,3,2,232,Promising,No
1384,1310,20,5,2289.2700000000004,3,2,2,322,Promising,No
1385,1316,32,5,2152.88,3,2,2,322,Promising,No
1386,1320,94,6,1835.1799999999998,1,3,2,132,Promising,No
1387,1321,103,7,2398.25,1,3,2,132,Promising,No
1388,1324,74,6,2011.9299999999998,2,3,2,232,Promising,No
1389,1355,8,5,2713.7200000000003,4,2,2,422,Promising,No
1390,1366,54,5,1614.09,2,2,1,221,Promising,No
1391,1375,82,5,1849.9100000000003,2,2,2,222,Promising,No
1392,1385,142,5,2624.5699999999997,1,2,2,122,Promising,No
1393,1418,86,5,1983.9700000000003,2,2,2,222,Promising,No
1394,1419,22,5,972.7900000000002,3,2,1,321,Promising,No
1395,1420,38,5,2121.6400000000003,3,2,2,322,Promising,No
1396,1421,57,6,2529.62,2,3,2,232,Promising,No
1397,1422,47,6,1508.1299999999997,2,3,1,231,Promising,No
1398,1429,31,6,861.6199999999999,3,3,1,331,Promising,No
1399,1430,108,5,1917.0099999999995,1,2,2,122,Promising,No
1400,1444,38,5,1281.31,3,2,1,321,Promising,No
1401,1462,81,5,2331.5199999999995,2,2,2,222,Promising,No
1402,1463,110,5,2171.7300000000005,1,2,2,122,Promising,No
1403,1469,74,6,2251.36,2,3,2,232,Promising,No
1404,1474,66,5,1676.15,2,2,1,221,Promising,No
1405,1499,125,5,2193.8599999999997,1,2,2,122,Promising,No
1406,1501,53,5,1636.3700000000001,2,2,1,221,Promising,No
1407,1504,5,5,713.22,4,2,1,421,Promising,No
1408,1522,9,5,2089.87,4,2,2,422,Promising,No
1409,1526,111,5,2573.9399999999996,1,2,2,122,Promising,No
1410,1540,5,5,1939.3600000000001,4,2,2,422,Promising,No
1411,1542,133,5,1825.3200000000006,1,2,2,122,Promising,No
1412,1546,69,6,2501.8700000000003,2,3,2,232,Promising,No
1413,1582,55,5,1914.1999999999998,2,2,2,222,Promising,No
1414,1587,77,5,635.72,2,2,1,221,Promising,No
1415,1594,0,5,2617.75,4,2,2,422,Promising,No
1416,1607,1,5,1681.02,4,2,1,421,Promising,No
1417,1621,82,5,1162.2399999999998,2,2,1,221,Promising,No
1418,1624,3,6,1627.2200000000003,4,3,1,431,Promising,No
1419,1642,84,5,2307.49,2,2,2,222,Promising,No
1420,1651,97,5,694.38,1,2,1,121,Promising,No
1421,1652,96,6,2662.39,1,3,2,132,Promising,No
1422,1656,84,6,2256.4700000000003,2,3,2,232,Promising,No
1423,1657,61,5,2675.7200000000003,2,2,2,222,Promising,No
1424,1660,76,6,2624.36,2,3,2,232,Promising,No
1425,1662,62,5,1718.1200000000003,2,2,1,221,Promising,No
1426,1674,48,5,160.73000000000002,2,2,1,221,Promising,No
1427,1684,16,6,1507.2999999999997,4,3,1,431,Promising,No
1428,1700,69,6,1483.48,2,3,1,231,Promising,No
1429,1701,5,5,1420.68,4,2,1,421,Promising,No
1430,1709,4,5,2059.0,4,2,2,422,Promising,No
1431,1718,24,5,1539.11,3,2,1,321,Promising,No
1432,1719,19,5,2228.2999999999997,3,2,2,322,Promising,No
1433,1732,97,5,2263.3900000000003,1,2,2,122,Promising,No
1434,1771,39,5,1932.58,3,2,2,322,Promising,No
1435,1775,52,5,2480.3,2,2,2,222,Promising,No
1436,1777,70,6,2651.76,2,3,2,232,Promising,No
1437,1790,32,5,2258.68,3,2,2,322,Promising,No
1438,1791,117,6,2595.16,1,3,2,132,Promising,No
1439,1814,51,6,2459.7299999999996,2,3,2,232,Promising,No
1440,1815,11,5,1964.0800000000002,4,2,2,422,Promising,No
1441,1822,2,5,848.7399999999999,4,2,1,421,Promising,No
1442,1831,165,8,2147.3,1,4,2,142,Promising,No
1443,1833,10,5,2441.3699999999994,4,2,2,422,Promising,No
1444,1835,25,6,1039.0299999999997,3,3,1,331,Promising,No
1445,1840,98,7,2259.16,1,3,2,132,Promising,No
1446,1859,76,5,2355.59,2,2,2,222,Promising,No
1447,1872,139,5,2516.5,1,2,2,122,Promising,No
1448,1874,99,5,2146.69,1,2,2,122,Promising,No
1449,1877,80,6,1507.8199999999997,2,3,1,231,Promising,No
1450,1879,47,7,1914.3899999999999,2,3,2,232,Promising,No
1451,1892,107,5,804.8199999999999,1,2,1,121,Promising,No
1452,1895,7,5,541.13,4,2,1,421,Promising,No
1453,1899,76,5,2030.54,2,2,2,222,Promising,No
1454,1902,52,5,2134.1000000000004,2,2,2,222,Promising,No
1455,1915,61,5,2568.0499999999993,2,2,2,222,Promising,No
1456,1930,21,5,2428.87,3,2,2,322,Promising,No
1457,1944,5,5,1345.7500000000002,4,2,1,421,Promising,No
1458,1948,168,5,2425.3399999999997,1,2,2,122,Promising,No
1459,1965,6,5,2093.67,4,2,2,422,Promising,No
1460,1966,161,6,1564.5600000000002,1,3,1,131,Promising,No
1461,1968,159,5,1810.0299999999997,1,2,2,122,Promising,No
1462,1976,135,6,1731.63,1,3,1,131,Promising,No
1463,2006,147,5,2255.61,1,2,2,122,Promising,No
1464,2010,34,5,2168.7999999999997,3,2,2,322,Promising,No
1465,2012,13,5,2714.3,4,2,2,422,Promising,No
1466,2016,68,6,2390.89,2,3,2,232,Promising,No
1467,2034,89,6,2438.2599999999998,1,3,2,132,Promising,No
1468,2049,76,5,2532.7200000000003,2,2,2,222,Promising,No
1469,2063,9,5,1823.0,4,2,2,422,Promising,No
1470,2066,90,5,2259.29,1,2,2,122,Promising,No
1471,2073,56,6,1872.25,2,3,2,232,Promising,No
1472,2078,65,5,1976.44,2,2,2,222,Promising,No
1473,2081,11,5,2531.96,4,2,2,422,Promising,No
1474,2087,55,5,1624.1100000000001,2,2,1,221,Promising,No
1475,2100,18,5,2399.56,4,2,2,422,Promising,No
1476,2104,80,8,2341.58,2,4,2,242,Promising,No
1477,2117,24,5,2724.75,3,2,2,322,Promising,No
1478,2123,195,6,2289.21,1,3,2,132,Promising,No
1479,2125,13,6,1710.28,4,3,1,431,Promising,No
1480,2127,32,5,1884.62,3,2,2,322,Promising,No
1481,2150,94,6,2230.22,1,3,2,132,Promising,No
1482,2156,113,6,2495.4300000000003,1,3,2,132,Promising,No
1483,2158,50,5,1650.61,2,2,1,221,Promising,No
1484,2160,47,6,2672.77,2,3,2,232,Promising,No
1485,2161,52,5,2584.9500000000003,2,2,2,222,Promising,No
1486,2167,144,6,1539.6000000000001,1,3,1,131,Promising,No
1487,2171,34,6,1251.33,3,3,1,331,Promising,No
1488,2177,98,5,2762.18,1,2,2,122,Promising,No
1489,2181,51,8,1765.3200000000002,2,4,2,242,Promising,No
1490,2196,71,5,985.4700000000004,2,2,1,221,Promising,No
1491,2214,27,5,2328.51,3,2,2,322,Promising,No
1492,2227,40,5,2168.3999999999996,3,2,2,322,Promising,No
1493,2234,154,5,1409.35,1,2,1,121,Promising,No
1494,2244,63,5,1796.0,2,2,2,222,Promising,No
1495,2249,112,5,2057.46,1,2,2,122,Promising,No
1496,2253,84,5,1639.55,2,2,1,221,Promising,No
1497,2254,3,5,2318.8900000000003,4,2,2,422,Promising,No
1498,2264,153,6,2557.62,1,3,2,132,Promising,No
1499,2293,85,5,1410.5300000000004,2,2,1,221,Promising,No
1500,2298,45,5,2337.75,3,2,2,322,Promising,No
1501,2315,152,5,600.7599999999998,1,2,1,121,Promising,No
1502,2317,53,5,2715.29,2,2,2,222,Promising,No
1503,2325,121,5,2178.83,1,2,2,122,Promising,No
1504,2329,8,5,2276.8999999999996,4,2,2,422,Promising,No
1505,2344,47,6,2605.0899999999997,2,3,2,232,Promising,No
1506,2349,54,5,2500.2599999999998,2,2,2,222,Promising,No
1507,2359,82,8,2688.5700000000006,2,4,2,242,Promising,No
1508,2365,1,5,2411.6299999999997,4,2,2,422,Promising,No
1509,2366,19,5,2554.42,3,2,2,322,Promising,No
1510,2371,93,5,2642.9500000000003,1,2,2,122,Promising,No
1511,2382,38,7,1301.4299999999998,3,3,1,331,Promising,No
1512,2392,26,5,1547.88,3,2,1,321,Promising,No
1513,2407,68,5,1792.39,2,2,2,222,Promising,No
1514,2415,43,5,1844.8799999999997,3,2,2,322,Promising,No
1515,2419,51,8,2702.5,2,4,2,242,Promising,No
1516,2421,0,6,409.80000000000007,4,3,1,431,Promising,No
1517,2422,32,5,2606.6,3,2,2,322,Promising,No
1518,2432,40,5,2073.65,3,2,2,322,Promising,No
1519,2435,123,5,2656.6699999999996,1,2,2,122,Promising,No
1520,2442,80,6,2619.5399999999995,2,3,2,232,Promising,No
1521,2445,17,5,2205.8,4,2,2,422,Promising,No
1522,2453,56,6,2587.8,2,3,2,232,Promising,No
1523,2457,52,6,2757.23,2,3,2,232,Promising,No
1524,2466,19,5,1576.8200000000002,3,2,1,321,Promising,No
1525,2467,21,5,1961.7900000000004,3,2,2,322,Promising,No
1526,2471,13,5,2490.66,4,2,2,422,Promising,No
1527,2473,113,5,2600.73,1,2,2,122,Promising,No
1528,2478,114,6,2231.5000000000005,1,3,2,132,Promising,No
1529,2479,2,6,1732.2599999999998,4,3,1,431,Promising,No
1530,2484,24,5,2143.0099999999993,3,2,2,322,Promising,No
1531,2491,105,5,1588.9,1,2,1,121,Promising,No
1532,2496,196,5,707.5600000000002,1,2,1,121,Promising,No
1533,2502,14,5,2014.63,4,2,2,422,Promising,No
1534,2520,11,5,2283.55,4,2,2,422,Promising,No
1535,2524,184,6,2222.37,1,3,2,132,Promising,No
1536,2526,53,6,2467.1400000000003,2,3,2,232,Promising,No
1537,2530,9,6,1691.1100000000001,4,3,1,431,Promising,No
1538,2564,47,5,1144.35,2,2,1,221,Promising,No
1539,2575,10,5,2118.0,4,2,2,422,Promising,No
1540,2576,78,7,2522.1800000000003,2,3,2,232,Promising,No
1541,2584,38,5,2208.2400000000002,3,2,2,322,Promising,No
1542,2608,17,7,1553.4599999999998,4,3,1,431,Promising,No
1543,2609,187,7,2569.9399999999996,1,3,2,132,Promising,No
1544,2645,32,6,1500.81,3,3,1,331,Promising,No
1545,2646,119,5,2013.52,1,2,2,122,Promising,No
1546,2658,36,5,1329.0900000000001,3,2,1,321,Promising,No
1547,2663,164,5,2037.0199999999998,1,2,2,122,Promising,No
1548,2667,98,5,2515.43,1,2,2,122,Promising,No
1549,2668,61,5,1542.41,2,2,1,221,Promising,No
1550,2675,95,5,2643.24,1,2,2,122,Promising,No
1551,2677,27,5,1891.72,3,2,2,322,Promising,No
1552,2681,50,5,2561.48,2,2,2,222,Promising,No
1553,2699,60,5,1757.44,2,2,1,221,Promising,No
1554,2714,8,5,1252.4600000000003,4,2,1,421,Promising,No
1555,2722,73,6,1950.52,2,3,2,232,Promising,No
1556,2730,4,7,1604.23,4,3,1,431,Promising,No
1557,2772,25,5,2446.21,3,2,2,322,Promising,No
1558,2774,84,5,1542.68,2,2,1,221,Promising,No
1559,2783,73,11,2757.77,2,4,2,242,Promising,No
1560,2797,75,6,1112.7300000000002,2,3,1,231,Promising,No
1561,2798,154,5,799.8499999999999,1,2,1,121,Promising,No
1562,2800,41,5,352.22999999999996,3,2,1,321,Promising,No
1563,2810,62,6,1185.7600000000002,2,3,1,231,Promising,No
1564,2811,25,5,2448.48,3,2,2,322,Promising,No
1565,2821,51,5,1471.9100000000003,2,2,1,221,Promising,No
1566,2827,107,5,2208.89,1,2,2,122,Promising,No
1567,2830,95,5,2490.7599999999998,1,2,2,122,Promising,No
1568,2862,14,5,1870.13,4,2,2,422,Promising,No
1569,2869,116,6,1914.9099999999999,1,3,2,132,Promising,No
1570,2910,87,7,2752.29,2,3,2,232,Promising,No
1571,2913,89,6,1548.6499999999996,1,3,1,131,Promising,No
1572,2915,33,7,1661.98,3,3,1,331,Promising,No
1573,2916,24,5,1571.39,3,2,1,321,Promising,No
1574,2921,57,5,2718.2800000000007,2,2,2,222,Promising,No
1575,2924,64,5,2485.92,2,2,2,222,Promising,No
1576,2925,93,5,2770.16,1,2,2,122,Promising,No
1577,2931,57,6,1700.5500000000004,2,3,1,231,Promising,No
1578,2933,95,5,1241.68,1,2,1,121,Promising,No
1579,2941,172,5,2769.25,1,2,2,122,Promising,No
1580,2944,30,6,1458.81,3,3,1,331,Promising,No
1581,2948,111,5,2670.13,1,2,2,122,Promising,No
1582,2952,27,5,2543.8900000000003,3,2,2,322,Promising,No
1583,2954,6,5,2244.83,4,2,2,422,Promising,No
1584,2956,97,7,2683.6699999999996,1,3,2,132,Promising,No
1585,2966,32,5,2629.22,3,2,2,322,Promising,No
1586,2968,171,7,1644.27,1,3,1,131,Promising,No
1587,2981,52,6,1260.26,2,3,1,231,Promising,No
1588,2991,75,6,2602.5200000000004,2,3,2,232,Promising,No
1589,3026,92,5,1434.9499999999998,1,2,1,121,Promising,No
1590,3027,31,5,1393.6599999999999,3,2,1,321,Promising,No
1591,3034,48,5,2661.2799999999997,2,2,2,222,Promising,No
1592,3035,38,5,2429.1600000000003,3,2,2,322,Promising,No
1593,3042,11,6,1629.2499999999998,4,3,1,431,Promising,No
1594,3064,55,7,2410.9199999999996,2,3,2,232,Promising,No
1595,3065,5,5,1367.3799999999999,4,2,1,421,Promising,No
1596,3075,81,6,2741.29,2,3,2,232,Promising,No
1597,3082,16,5,1742.1300000000003,4,2,1,421,Promising,No
1598,3116,98,5,1646.29,1,2,1,121,Promising,No
1599,3141,70,7,1696.3900000000003,2,3,1,231,Promising,No
1600,3147,3,6,1273.0800000000002,4,3,1,431,Promising,No
1601,3150,87,7,1234.13,2,3,1,231,Promising,No
1602,3163,14,6,1496.78,4,3,1,431,Promising,No
1603,3164,98,5,2601.59,1,2,2,122,Promising,No
1604,3187,63,5,1034.7,2,2,1,221,Promising,No
1605,3188,116,5,1363.1599999999999,1,2,1,121,Promising,No
1606,3197,3,5,2762.32,4,2,2,422,Promising,No
1607,3200,39,5,1001.7500000000005,3,2,1,321,Promising,No
1608,3210,9,5,2023.6899999999998,4,2,2,422,Promising,No
1609,3213,68,5,2122.62,2,2,2,222,Promising,No
1610,3238,29,5,2076.89,3,2,2,322,Promising,No
1611,3245,93,6,1935.5100000000002,1,3,2,132,Promising,No
1612,3246,99,5,1947.8000000000002,1,2,2,122,Promising,No
1613,3250,85,6,2762.5299999999997,2,3,2,232,Promising,No
1614,3254,31,6,1592.0499999999997,3,3,1,331,Promising,No
1615,3263,23,5,843.7100000000003,3,2,1,321,Promising,No
1616,3265,88,7,741.1299999999997,2,3,1,231,Promising,No
1617,3270,122,5,2201.06,1,2,2,122,Promising,No
1618,3274,30,5,1519.4,3,2,1,321,Promising,No
1619,3285,19,5,2354.9700000000003,3,2,2,322,Promising,No
1620,3297,58,6,1521.43,2,3,1,231,Promising,No
1621,3299,30,5,2747.5699999999997,3,2,2,322,Promising,No
1622,3303,20,5,2547.0099999999998,3,2,2,322,Promising,No
1623,3313,54,6,2082.46,2,3,2,232,Promising,No
1624,3314,58,6,2561.12,2,3,2,232,Promising,No
1625,3320,137,10,2739.5,1,4,2,142,Promising,No
1626,3333,191,5,1911.08,1,2,2,122,Promising,No
1627,3334,73,8,2428.32,2,4,2,242,Promising,No
1628,3339,38,5,1119.95,3,2,1,321,Promising,No
1629,3345,31,5,1367.0,3,2,1,321,Promising,No
1630,3349,221,5,2496.51,1,2,2,122,Promising,No
1631,3355,0,5,2464.61,4,2,2,422,Promising,No
1632,3376,93,5,2173.36,1,2,2,122,Promising,No
1633,3391,19,5,2201.58,3,2,2,322,Promising,No
1634,3393,2,5,2095.77,4,2,2,422,Promising,No
1635,3408,22,5,1355.24,3,2,1,321,Promising,No
1636,3418,90,5,2033.0099999999998,1,2,2,122,Promising,No
1637,3422,32,5,2127.6400000000003,3,2,2,322,Promising,No
1638,3430,63,7,1653.02,2,3,1,231,Promising,No
1639,3434,64,5,1831.51,2,2,2,222,Promising,No
1640,3437,102,5,2340.7199999999993,1,2,2,122,Promising,No
1641,3440,32,5,1243.6499999999999,3,2,1,321,Promising,No
1642,3441,138,5,2119.4300000000003,1,2,2,122,Promising,No
1643,3448,10,5,2616.7999999999997,4,2,2,422,Promising,No
1644,3453,72,6,2341.29,2,3,2,232,Promising,No
1645,3474,71,5,2358.9899999999993,2,2,2,222,Promising,No
1646,3476,50,5,1152.36,2,2,1,221,Promising,No
1647,3481,54,7,2438.45,2,3,2,232,Promising,No
1648,3483,117,6,2193.04,1,3,2,132,Promising,No
1649,3489,108,6,2644.4399999999996,1,3,2,132,Promising,No
1650,3490,166,5,2379.57,1,2,2,122,Promising,No
1651,3500,144,6,1785.8600000000001,1,3,2,132,Promising,No
1652,30,11,3,2633.9499999999994,4,1,2,412,Recent Customers,No
1653,45,43,3,1048.1499999999999,3,1,1,311,Recent Customers,No
1654,72,22,4,2559.7799999999997,3,1,2,312,Recent Customers,No
1655,100,11,2,877.4,4,1,1,411,Recent Customers,No
1656,101,8,4,2589.8899999999994,4,1,2,412,Recent Customers,No
1657,106,1,3,2513.69,4,1,2,412,Recent Customers,No
1658,126,11,3,1096.46,4,1,1,411,Recent Customers,No
1659,143,13,4,2474.77,4,1,2,412,Recent Customers,No
1660,149,18,4,1680.6599999999999,4,1,1,411,Recent Customers,No
1661,155,8,3,1088.42,4,1,1,411,Recent Customers,No
1662,179,40,3,1814.59,3,1,2,312,Recent Customers,No
